stratum,source_listing_id,title,description,price_raw,area_raw,parsed_price,parsed_area,parsed_neighborhood,parsed_type,correct_price,correct_area,correct_neighborhood,correct_type,correct_building,verified_by,notes
high_confidence,banesa-61077,Banes me qira ne lagjen Lakrishte,"Banesë me qira në lagjen Lakrishte, banesa eshte e mobiluar me kushte te mira banimi banesa posedon nxemje me Termokos
Sipërfaqe:65 ,kati i 5 lift funksional
Çmimi i qirasë:300
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsAp",300 EUR,65,300.00,65.0,Lakrishte,rent,,,,,,,
high_confidence,banesa-60889,Banese me qira ne lagjen Arberia,"Banesa me qera në lagjen me te mire ne Prishtine ,ne Lagjen Arberia .
Banesa eshte e mobiluar,e re ,shume komode per banim me pamje nga Lindja
Kati: 2-te
Sipërfaqe: 65m2
Çmimi 300 plus depozita
-
Banesa gjendet në një ambient të përshtatshëm për banim ,objekti është ndërtim i kompanisë ""Arberia Com"".
-
Banesa është e orientuar në lindje dhe e ekspozuar mjaft ndaj Diellit, posedon ngrohje qëndrore me rrymë si dhe parking të mjaftueshem para banesës, në afërsi të banesës ju mundë ti gjeni të gjith",350 EUR,65,350.00,65.0,Arbëria,rent,,,,,,,
high_confidence,banesa-60863,Banese me qira ne lagjen Dardania_2+1,"Banesë me qira në lagjen Dardania, banesa eshte e mobiluar ne teresi,
Sipërfaqe: 80
Çmimi i qirasë:
Renditja:
♦Sallon me kuzhinë
♦2 Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+383 44 393 777
",500 EUR,80,500.00,80.0,Dardania,rent,,,,,,,
high_confidence,banesa-60519,Banese me qira ne lagjen Ulpiana,"Banesë me qira në lagjen  Ulpiana, eshte e mobiluar ne teresi
Sipërfaqe:40
Çmimi i qirasë:250
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+383 44 393 777
",250 EUR,40,250.00,40.0,Ulpiana,rent,,,,,,,
high_confidence,banesa-60515,Banese me qira te Qafa_2+1,"Banesë me qira te Qafa, banesa eshte e mobiluar ne teresi, moderne,
Kati:6
Sipërfaqe:70
Çmimi i qirasë:
Renditja:
♦Sallon me kuzhinë
♦2 Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+383 44 393 777
",500 EUR,70,500.00,70.0,Qafa,rent,,,,,,,
high_confidence,banesa-78971,Banese me qira ne lagjen Bregu i diellit,"Leshohet banese me qira ne lagjen Bregu i diellit, Banesat e Standardit afer Viva Fresh, me ndriqim te mjaftueshem dhe qetesi te mjaftueshme gjate nates.
Kati 4 - lifti me kartele
Banesa eshte e mobiluar dhe me te gjitha paisjet qe i nevojiten nje banese. Ka kete renditje:
- Dhome dite
- Kuzhine me tryezari
- 2 Dhoma gjumi
- Banjo
- WC e veqant
- Teras te madhe
- Bodrum
- Garazhe nentokesore (e ka cmimin te veqant).
Shenim: Kjo banese leshohet vetem per familjar ose qift bashkeshortor.
Cmimi : 3",350 EUR,80,350.00,80.0,Bregu i Diellit,rent,,,,,,,
high_confidence,banesa-59748,Banese me qira ne lagjen Bregu i Diellit,"Banesë me qira në lagjen Bregu i Diellit ,rruga  afer xhamise dhe Banesave te bardha kati i 4  ,
Banesa eshte extra e mobiluar ne teresi e pabanuar me pare pas renovimit
Banesa pritet te kete nxemje me termokos
Kati: 4 lift nuk ka
Sipërfaqe:89m2
Çmimi i qirasë:  plus depozita
Renditja:
♦Sallon, kuzhinë ndaras dhe shpajz
♦2 Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor i madh
Banesa leshohet afat gjate .per qift apo te punesuar dhe te huaj
Banesa posedon edhe garazh te perfshire ne qmim
Për më shumë info",500 EUR,89,500.00,89.0,Bregu i Diellit,rent,,,,,,,
high_confidence,banesa-79315,Super banese me qira ne lagjen Emshir,"Leshohet banese me qira ne lagjen Emshir, kompleksi Blerti. Banesa eshte komplet e mobiluar moderne.Paisjet e kuzhines jane te teknologjise se fundit dhe cilsore, si dhe interieri dhe gjithcka eshte e zgjedhur dhe punuar me shije dhe ka nje organizim shume te mire. Po ashtu ka dhe ballkon te izoluar me xhama levizes.Lokacioni i baneses eshte shume i pertatshem per banim, pasi qe poshte hyrjes ka furren, marketin, bare dhe restorane, barnatore etj.si dhe stacioni i autobusit trafik eshte perball ",420 EUR,65,420.00,65.0,Emshir,rent,,,,,,,
high_confidence,banesa-79839,Banese me qira te Qafa,"Leshohet banese me qira te Qafa  e cila gjendet ne Qender, Rr. UCK perball ish Raiffeisen Bank dhe me saktesisht mbi Restoranin De Rada. Banesa eshte e mobiluar komplet e gatshme per banim, gjendet ne katin e 3-te.
Siperfaqe: 70m2
Banesa ka kete renditje:
- Sallon
- Kuzhine
- 2 Dhoma gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 370 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",370 EUR,70,370.00,70.0,Qafa,rent,,,,,,,
high_confidence,banesa-79582,Banese me qira ne lagjen Dardania,"Banesa me Qira në Dardani – Pranë Postës së Madhe
Çmimi: 450 €/muaj

Banesë e renovuar dhe mobiluar me orendi te reja në lagjen Dardania, afër Postës së Madhe, në një zonë të qetë dhe të përshtatshme për familje. Banesa ka sipërfaqe 70 m² dhe ndodhet në katin e 3-të
Karakteristikat:
• Sallon i madh dhe i ndriçuar
• Kuzhinë e pajisur plotësisht
• 2 dhoma gjumi
• Banjo
• Ballkon
• Ngrohje me Termokos
• Klimë
• Depo ne podrum
Banesa është e gatshme për të banuar menjëherë dhe ofron kushte të mira p",450 EUR,70,450.00,70.0,Dardania,rent,,,,,,,
high_confidence,banesa-73880,Banese me qira ne Aktash,"Leshohet banese me qira ne lagjen Aktash komplet e mobiluare gatshme per banim.
Siperfaqe: 98m2, kati i 4-te pa lift.
Banesa ka kete renditje:
- Sallon
- Kuzhine
- 2 Dhoma gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 450 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",450 EUR,98,450.00,98.0,Aktash,rent,,,,,,,
high_confidence,banesa-30981,Ipet banese me qira ne lagjen Bregu i diellit,"Ipet banese me qira ne lagjen Bregu i diellit, banesat ngjyre hiri, perballe Royal Mall. Gjindet ne katin e 3-te, eshte komplet e mobiluar, 75m2.
Renditja:
Sallon me kuzhine, 2 dhoma gjumi, banjo, 2 ballkona, korridor.
Çmimi: 300 €

Per me shume informata rreth kesaj banese mund te na shkruani linkun me id ose nje screenshot te shpalljes, apo nje kerkese tuajen per banesa tjera, ne kete numer telefoni:
045 190 019
WhatsApp & Viber
+383 45 190 019",300 EUR,75,300.00,75.0,Bregu i Diellit,rent,,,,,,,
high_confidence,banesa-30454,Banese me qira ne lagjen Bregu i diellit,"Leshohet banese me qira ne lagjen Bregu i diellit, rruga: Tivari. Eshte komplet e mobiluar, 100m2.

Renditja:
Dhome e ndejes, Kuzhine me paradhome, 2 dhoma gjumi, banjo ,ballkon, korridor
Çmimi: 300 €

Per me shume informata rreth kesaj banese mund te na shkruani linkun me id ose nje screenshot te shpalljes, apo nje kerkese tuajen per banesa tjera, ne kete numer telefoni:
045 190 019
WhatsApp & Viber
+383 45 190 019",300 EUR,100,300.00,100.0,Bregu i Diellit,rent,,,,,,,
high_confidence,banesa-30007,Banese luksoze me qira ne lagjen Arberia,"Banese luksoze me qira ne lagjen Arberia, afer Five Star-it eshte komplet e mobiluar,  e re, e pabanuar me pare. Gjendet ne katin e l-are, 90m2.

Banesa posedon:
Sallon me kuzhine / 2 Dhoma gjumi / 2 Banjo / Ballkon / Korridor / Shpajz
Qmimi: 500€

Per me shume informata rreth kesaj banese mund te na shkruani linkun me id ose nje screenshot te shpalljes, apo nje kerkese tuajen per banesa tjera, ne kete numer telefoni:
044 393 777
WhatsApp & Viber
+383 44 393 777",500 EUR,90,500.00,90.0,Arbëria,rent,,,,,,,
high_confidence,banesa-75110,Banesë me qira në Pejton,"Leshohet me qira banesa në Pejton. Është e mobiluar dhe e pershtatshme per banim.
Banesa ka sistemin e ngrohjes me Termokos.
Siperfaqe 39m²
Çmimi: 235
Renditja:
•	Sallon dhe Kuzhinë
•	Dhomë gjumi
•	Banjo
•	Ballkon

Kodi: 3028

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

gjirafa.com/…

esa&amp;llshp=Qira
ose mund t",235 EUR,39,235.00,39.0,Pejton,rent,,,,,,,
high_confidence,banesa-71289,Banesë me qira në Tophane,"Lëshohet me qira banesa në Tophane, ne rrugen Lidhja e Prizrenit.
Banesa është e mobiluar dhe e përshtatshme për banim.

Ndodhet në katin e 4 dhe posedon ashensor, sistemin e ngrohjes e ka me rrymë.

Sipërfaqja: 72m²
Çmimi: 350

Renditja:
• Sallon dhe Kuzhinë
• 2 Dhoma gjumi
• Banjo
• Koridor
• Ballkon

Kodi: 2824

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te",350 EUR,72,350.00,72.0,Tophane,rent,,,,,,,
high_confidence,banesa-69996,Banesë me qira në Emshir,"Lëshohet me qira banesa në Emshir, te Dardha. Banesa është e mobiluar në tërësi dhe shumë e përshtatshme për banim.

Banesa ka të gjitha pajisjet e reja.

Banesa ndodhet në katin e 5.

Sipërfaqja; 50m²
Çmimi:300m²

Rënditja
• Sallon dhe Kuzhinë
• Dhomë gjumi
• Banjo
• Depo
• Ballkon

Kodi: 2786

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqir",300 EUR,50,300.00,50.0,Emshir,rent,,,,,,,
high_confidence,banesa-61129,Banese me qira ne lagjen Arberia_2+1,"Banesë me qira në lagjen Arberia, kompleksi Butrinti mbrapa Minimaxit, banesa eshte e mobiluar ne teresi
Sipërfaqe:85
Çmimi i qirasë:380
Renditja:
♦Sallon me kuzhinë
♦2 Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor
♦Depo

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+383 44 393 777",380 EUR,85,380.00,85.0,Arbëria,rent,,,,,,,
high_confidence,banesa-49374,Banese me qira ne Emshir,"Leshohet banese me qira ne Emshir,Te Kullat e Arabve,Kati 5
Banesa ka kete renditje:
- 2 dhoma gjumi
- sallon dhe kuzhine
- banjo
- 2 ballkona
- koridor
Qmimi 300€
bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
044 333 511
+383 44 333 511Leshohet banese me qira ne Emshir,Te Kullat e Arabve,Kati 5
Banesa ka kete renditje:
- 2 dhoma gjumi
- sallon dhe kuzhine
- banjo
- 2 ballkona
- koridor
Qmimi 300€
bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
044",300 EUR,85,300.00,85.0,Emshir,rent,,,,,,,
high_confidence,banesa-49234,Banese me qira ne Emshir,"Leshohet banese me qira ne Emshir,Perballe UBT,te EXDC(Vetem Per Familjare)
Banesa ka kete renditje:
- 2 dhoma gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
Qmimi 300€
bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
044 333 511
+383 44 333 511",300 EUR,80,300.00,80.0,Emshir,rent,,,,,,,
high_confidence,banesa-79566,Banese me qira ne lagjen Arberia,"Leshohet banesa me qira ne lagjen Arberia,  me sipërfaqe 65m² me lokacion në Eduard Lir afër market Meridian Expres.

Banesa ka orientim jugë lindje është në katin e 2 te banimit me këtë renditje të hapësirave të brendshme: 1 Qëndrim ditorë, Kuzhinë , 1 Dhomë gjumi , 1 banjo dhe 1 Terasë të madhe.

Vlen të cekët që mobilet janë të gjitha të reja , banesa e sapo renovuar.
Sistemin e ngrohjes e ka me energji elektrike. Ndërtesa ku gjendet banesa posedon ashensor si dhe hapësirë për vendparkim të j",300 EUR,65,300.00,65.0,Arbëria,rent,,,,,,,
high_confidence,banesa-61080,Banese me qira ne Emshir,"Banese me qera në lagjen me te mire ne Prishtine ,ne Lagjen Emshir, te banesat e Arabve .
Banesa eshte e mobiluar,me kushte te mira banimi me pare ,shume komode per banim me pamje nga Lindja me termokos
Kati: 7-te
Sipërfaqe: 90m2
Çmimi 350plus depozita
-
Banesa gjendet në një ambient të përshtatshëm për banim
-
Banesa është e orientuar në lindje dhe e ekspozuar mjaft ndaj Diellit, posedon ngrohje qëndrore me rrymë si dhe parking të mjaftueshem para banesës, në afërsi të banesës ju mundë ti gjeni",350 EUR,90,350.00,90.0,Emshir,rent,,,,,,,
high_confidence,banesa-78160,Banese me qira ne lagjen Arberia,"Leshohet banese me qira ne lagjen Arberia afër rrethit të “Ismetit” në katin e 2-të.
Banesa ndodhet në një lokacion të përshtatshëm për banim.
Siperfaqe: 120m2
Banesa ka këtë renditje:
|1 Sallon me kuzhinë
|2 Dhoma të fjetjes
|1 Banjo
|1 Ballkon
|2 Terasa
Qmimi 400 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511
",400 EUR,120,400.00,120.0,Arbëria,rent,,,,,,,
high_confidence,banesa-79425,Banese me qira ne lagjen Aktash,"Leshohet banese me qira ne lagjen Aktash e mobiluar komplet,  Rr.Hajrullah Abdullahu . Banesa eshte komplet e mobiluar, moderne dhe e gatshme per banim.
Banesa ka kete renditje:
- Sallon
- Kuzhine
- 2 Dhoma gjumi
- Banjo
- Ballkon
- Koridor
- Parking
Cmimi: 500 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",500 EUR,80,500.00,80.0,Aktash,rent,,,,,,,
high_confidence,banesa-60867,Banese me qira ne lagjen Bregu i Diellit,"Banesë me qira në lagjen Bregu i Diellit, banesa eshte e pa mobiluar ka te montuar vetem kuzhinen
Sipërfaqe: 70
Çmimi i qirasë: 250
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+383 44 393 777
",250 EUR,70,250.00,70.0,Bregu i Diellit,rent,,,,,,,
high_confidence,banesa-81277,Banesë me qira në Emshir,"Lëshohet me qira banesa në Emshir. Banesa është e mobiluar në tërësi, e gatshme dhe e përshtatshme për banim.
Banesa ka të gjitha pajisjet e nevojshme.
Sipërfaqe: 50m²
Çmimi: 320
Rënditja
•	Sallon dhe Kuzhinë
•	Dhomë gjumi
•	Banjo
•	Ballkon
•	Koridor
•	Depo

Kodi: 3592

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

",320 EUR,1,320.00,50.0,Emshir,rent,,,,,,,
high_confidence,banesa-60642,Banese me qira ne lagjen Bregu i Diellit,"Banesë me qira në lagjen Bregu i Diellit, banesa eshte  mobiluar ne teresi,
Kati:4
Sipërfaqe:90
Çmimi i qirasë:450
Renditja:
♦Sallon me kuzhinë
♦2 Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+38344 393 777
",450 EUR,90,450.00,90.0,Bregu i Diellit,rent,,,,,,,
high_confidence,banesa-77860,Banese me qira ne lagjen Bregu i Diellit,"Leshohet banese me qira ne lagjen Bregu i diellit, komplet e mobiluar e gatshme per banim.
Siperfaqe: 45m2
Kati i 5-te nen kulem, pa lift.
Banesa ka kete renditje:
- Sallon
- Kuzhine
- Dhome gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 250 euro
bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677",250 EUR,45,250.00,45.0,Bregu i Diellit,rent,,,,,,,
high_confidence,banesa-78010,Banes me qira ne lagjen Ulpiana,"Banese me qira ne Ulpiane, afer shkolles Hasan Prishtina
Banesa eshte 50m2 ne katin e 2-te dhe ka kete renditje
sallon me kuzhine
dhome gjumi
banjo
ballkon
Çmimi i qirase: 300€ plus depoziti
bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677",300 EUR,55,300.00,55.0,Ulpiana,rent,,,,,,,
high_confidence,banesa-41799,Banese me qira ne Emshir,"Leshohet banese me qira ne Emshir,Afer Restaurant Nazi,Pamje Nga Perendimi
Kati 5,60m2
Banesa ka kete renditje:
- 2 dhoma gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
Qmimi 280€
bit.ly/3n3a6PU


Per me shume informata mund te na kontaktoni ne numrin
044 333 511
+383 44 333 511",280 EUR,60,280.00,60.0,Emshir,rent,,,,,,,
high_confidence,banesa-59751,Banese me qira ne lagjen Arberia,"Banesë me qira në lagjen Arberia / Dragodan, rruga Ferid Curri afer Ambasades Amerikane dhe Minimax,mbi gjelltore Nazi se re dhe viva fresh kati i 5 lift funksional ,pamje lindje,banesa eshte e mobiluar ne teresi moderne
Sipërfaqe:90
Çmimi i qirasë:450 me garazh plus depozita e obliguar
Renditja:
♦Sallon me kuzhinë
♦2Dhomë gjumi
♦Banjo
♦2Ballkona
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te",450 EUR,90,450.00,90.0,Arbëria,rent,,,,,,,
high_confidence,banesa-59749,Banese me qira ne lagjen Arberia_2+1,"Banesë me qira në lagjen Arberia ,rruga Vicianum i kompleksi Dumnica Group kati i 2 ,afer Meridianit market ,
Banesa eshte extra e mobiluar ne teresi e pabanuar me pare
Banesa pritet te kete nxemje me termokos
Kati: 3 lift funksional
Sipërfaqe:92 m2
Çmimi i qirasë: 500 i diskutueshem me garazh,plus depozita
Renditja:
♦Sallon me kuzhinë
♦2 Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor i madh
+ garazha
Banesa leshohet afat gjate .per qift apo te punesuar dhe te huaj
Banesa posedon edhe garazh te perfshire",500 EUR,92,500.00,92.0,Arbëria,rent,,,,,,,
high_confidence,banesa-79183,Banese me qira ne lagjen Arberia,"Leshohet banese me qira ne Arberia, rruga Vicianum. Banesa eshte e mobiluar komplet super moderne, ka ngrohje me termokos, kati i 7-te lift funksional, siperfaqe 77m2, parking me rampe.
Banesa ka kete renditje:
- Sallon
- Kuzhine
- 2 Dhoma gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 480 euro
bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",480 EUR,77,480.00,77.0,Arbëria,rent,,,,,,,
high_confidence,banesa-79261,Gasoniere me qira te Parku i qytetit,"Leshohet banese ( gasoniere ) me qira te Parku i qytetit, banesa eshte komplet e mobiluar, gjendet ne katin e 4-te, shume e pershatshme per banim.
Banesa ka kete renditje:
- Sallon
- Kuzhine
- Banjo
Cmimi: 180 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",180 EUR,30,180.00,30.0,Parku i Qytetit,rent,,,,,,,
high_confidence,banesa-73883,Banese me qera ne Lagjen Arberia,"Banese me qera ne lagjen Arberia, perballe komunes se re. ndertese komplet e mobiluar me mobile te reja dhe komode, shume e pershtatshme per banim, kati i 3-te.
Siperfaqe: 65m2
Banesa ka kete renditje:
Sallon
Kuzhine
2 Dhoma gjumi
Banjo
Ballkon
Korridor
Cmimi : 380 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",380 EUR,65,380.00,65.0,Arbëria,rent,,,,,,,
high_confidence,banesa-81369,Banesë me qira në Aktash,"Lëshohet me qira banesa në Lagjen Aktash, rruga Rexhep Mala. Banesa është e mobiluar dhe e gatshme për banim.
Sipërfaqe: 90m²
Çmimi: 300
Banesa ka këtë renditje:
• Sallon dhe kuzhinë
• Dhomë gjumi
• Banjo
• Ballkon
• Koridor
Kodi: 3605
Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

gjirafa.com/…

esa&amp;llshp=Qira
o",300 EUR,90,300.00,90.0,Aktash,rent,,,,,,,
high_confidence,banesa-79006,Banese me qira ne lagjen Aktash,"Leshohet banese me qira ne lagjen Aktash , rruga: Gazmend Zajmi, objekti pika luxury. Banesa eshte e mobiluar komplet dhe moderne.
Siperfaqe: 96m2
- Sallon
- Kuzhine
- 2 Dhoma gjumi
- Banjo
- Ballkon
- Koridor
-Garazhe perfshihet ne kete cmim
Cmimi: 700 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",700 EUR,96,700.00,96.0,Aktash,rent,,,,,,,
high_confidence,banesa-79832,Gasoniere me qira te Qafa,"Leshohet banese ( gasoniere ) me qira te Qafa, në katin e parë. Banesa është e mobiluar me të gjitha pajisjet e nevojshme për jetesë (frigorifer, shporet elektrik, lavatriçe, thithëse elektrike dhe televizor). Banesa ka një dhomë me dy krevate, të cilët mund të shtrihen, si dhe një kuzhinë të ndarë nga dhoma. Qiramarrësi paguan vetëm faturën e rrymës dhe të ngrohjes qëndrore.
Cmimi: 200 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +3",200 EUR,25,200.00,25.0,Qafa,rent,,,,,,,
high_confidence,banesa-53980,Banes ne shitje ne lagjen Emshir 1+1,"Ofrohet PËR #Shitje- Banesë e këndshme në Lagjen Emshir në Prishtinë
63m²│Dhomë gjumi│Banjo dhe WC│Sallon me kuzhine dhe shpajz | Kati 2-t
▬
Banesa ndodhet në katin e 2-të, në kuadër të kompleksit ""EXDC në lagjen Emshir shumë pranë ""UBT se"", rruga Fazli Balaj,pamje të hapur, organizim të mirë, e mobiluar lezetshem ,e përshtashem për persona qe deshirojne me leshu me qera pasiqe veq eshte e banuar me qeraxhi afatgjate.
Banesa posedon fleteposeduese, perkthimi mbrenda dites si dhe mundesi me vendo","60,000 EUR",63,60000.00,63.0,Emshir,sale,,,,,,,
high_confidence,banesa-59989,Banese me qira ne lagjen Emshir 2+1,"Banesë me qira në lagjen Emshir,te kulla e 5-te banesa eshte e mobiluar ne teresi.LIft funksional dhe ngrohje me Termokos.
Kati:8
Sipërfaqe:70 m2
Çmimi i qirasë:300
Renditja:
♦Sallon me kuzhinë
♦2Dhomë gjumi
♦Banjo dhe Wc
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & ",300 EUR,70,300.00,70.0,Emshir,rent,,,,,,,
high_confidence,banesa-31237,Leshohet banese me qira te Qafa,"Leshohet banese me qira te Qafa, rruga: Josip Rela. Eshte e gjysmemobiluar, gjendet ne katin perdhese, dhe mund te perdoret edhe per zyre.
Siperfaqe: 85m2
Renditja:
Sallon me kuzhine * 2 dhoma gjumi * banjo * ballkon * korridor.
Çmimi: 270 €

Per me shume informata rreth kesaj banese mund te na shkruani linkun me id ose nje screenshot te shpalljes, apo nje kerkese tuajen per banesa tjera, ne kete numer telefoni:
045 190 019
WhatsApp & Viber
+383 45 190 019",270 EUR,85,270.00,85.0,Qafa,rent,,,,,,,
high_confidence,banesa-30487,Leshohet banese me qira ne lagjen Ulpiana,"Leshohet banese me qira ne lagjen Ulpiana, afer shtepise se shendetit, barnatorja Rexal, gjendet ne katin e 3-te pa lift, 55m2.

Banesa posedon:
Sallon me kuzhine, dhome gjumi, banjo, ballkon, korridor
Çmimi: 250 €

Per me shume informata rreth kesaj banese mund te na shkruani linkun me id ose nje screenshot te shpalljes, apo nje kerkese tuajen per banesa tjera, ne kete numer telefoni:
045 190 019
WhatsApp & Viber
+383 45 190 019",250 EUR,55,250.00,55.0,Ulpiana,rent,,,,,,,
high_confidence,banesa-59569,Banese me qira ne lagjen Bregu i Diellit,"Banesë me qira në lagjen Bregu i Diellit ,rruga  afer Xhamise dhe Banesave te Bardha kati i 4  ,
Banesa eshte extra e mobiluar ne teresi e pabanuar me pare pas renovimit
Banesa pritet te kete nxemje me termokos
Kati: 4 lift nuk ka
Sipërfaqe:90m2
Çmimi i qirasë:  plus depozita
Renditja:
♦Sallon, kuzhinë ndaras dhe shpajz
♦2 Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor i madh
Qmimi i padiskutueshem.
Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo",350 EUR,84,350.00,84.0,Bregu i Diellit,rent,,,,,,,
